,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
884,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
885,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
886,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
887,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
888,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
889,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
890,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
891,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
892,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
893,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
894,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
895,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
896,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
897,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
898,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
899,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
900,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
901,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
902,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
903,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
904,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
905,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
906,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
907,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
908,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
909,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
910,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
911,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
912,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
913,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TELUS,43.64331243103257,-79.38099939294844,IT Services
914,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
915,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
916,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
917,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
918,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
919,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
920,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
921,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
922,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
923,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
924,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
925,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
926,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
927,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
928,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
929,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
930,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
931,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
932,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
933,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
934,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
935,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
936,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
937,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
938,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.645594,-79.386063,Coffee Shop
939,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
940,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
941,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.650159,-79.377793,Coffee Shop
942,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
943,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
944,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.649328,-79.378339,Coffee Shop
945,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
946,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
947,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
948,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
949,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
950,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
951,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
952,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brooks Brothers,43.646852351216,-79.37944665991276,Clothing Store
953,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
954,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
955,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
956,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Fast Fresh Foods,43.647707960663595,-79.3795487376397,Salad Place
957,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
958,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
959,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Toronto Maple Leafs Hockey Club,43.645786474455754,-79.37980311832982,General Entertainment
960,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
961,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
962,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
963,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
964,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Kupfert & Kim (Brookfield Place),43.64640689131027,-79.3791688653838,Gluten-free Restaurant
965,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hilton,43.6499459,-79.385479,Hotel
966,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
967,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
968,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
969,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
970,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
971,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
972,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
973,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
974,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
975,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
976,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
977,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
978,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
979,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
980,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
981,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
982,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
983,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
984,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
985,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
986,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
987,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
988,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
989,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
990,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
991,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
992,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
993,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
994,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
995,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
996,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
997,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
998,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
999,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1000,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1001,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1002,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
1003,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1004,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1005,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1006,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1007,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1008,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
1009,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1010,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1011,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1012,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.649328,-79.378339,Coffee Shop
1013,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1014,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1015,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1016,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1017,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1018,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
1019,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1020,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1021,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1022,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1023,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
1024,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1025,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1026,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1027,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1028,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1029,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Leña,43.651722,-79.379205,Latin American Restaurant
1030,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1031,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
1032,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1033,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1034,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1035,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1036,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1037,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1038,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1039,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1040,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1041,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1042,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1043,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1044,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1045,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1046,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
1047,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1048,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1049,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1050,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1051,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1052,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1053,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1054,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1055,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1056,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1057,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
1058,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1059,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1060,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1061,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1062,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1063,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1064,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1065,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1066,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1067,Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1068,Roselawn,43.7116948,-79.41693559999999,Havergal College,43.712108,-79.41168,Music Venue
1069,Roselawn,43.7116948,-79.41693559999999,The Greasy Beaver,43.712656,-79.4117,Dive Bar
1070,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
1071,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1072,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1073,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Chimichanga,43.7003539650898,-79.40760497511373,Mexican Restaurant
1074,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1075,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1076,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1077,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1078,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1079,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1080,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1081,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1082,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1083,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1084,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1085,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
